SA2_code,SA2_name,2021,2026,2031,2036,2041,2046
309021231.0,Currumbin - Tugun,12493.0,13561.190919772362,14783.930275230676,15758.241635044105,16335.160901094543,16991.338530348145
309021232.0,Currumbin Waters,9870.0,9961.310783682546,10041.728032456664,10167.967746293674,10253.931380010585,10262.333568104168
309021233.0,Elanora,12684.0,13209.140957947538,13694.217333691096,14244.62376264016,14805.961952548369,15261.224633819576
309021234.0,Palm Beach,16606.0,17799.073346166373,19179.01553455277,20787.784190197774,22554.816331213853,24353.30636111251
309031235.0,Arundel,11278.0,11496.672148284795,11502.276246552257,11629.380831241924,11755.952440189907,11623.435437625158
309031236.0,Biggera Waters,10079.0,13220.259297163087,15433.591248814702,17861.035745217712,20457.541189711254,23466.2838570452
309031237.0,Coombabah,10377.0,10975.415970762107,11253.872692306188,11359.039828920282,11411.294037961681,11730.687016165053
309031238.0,Labrador,18921.0,22272.21597722025,27197.035924130876,31058.59279773017,34866.352827359166,38672.13349759741
309031239.0,Paradise Point - Hollywell,10090.0,11007.586441061743,11968.775731136933,13105.237397256587,14315.053410918677,15503.862791623105
309031240.0,Runaway Bay,9366.0,9977.264990549626,10699.972672044596,11585.542779962194,12397.311961979474,13279.883711024459
309041241.0,Guanaba - Springbrook,4454.0,4478.526514176417,4492.083622604659,4522.49218322655,4551.583247499991,4558.243865063105
309041242.0,Tamborine - Canungra,15895.000000000005,16971.55365782169,17808.583314724456,18268.81807145611,18491.833297827237,18618.88971611225
309051243.0,Currumbin Valley - Tallebudgera,7731.0,7960.586301258424,8078.99920812617,8290.060032066496,8497.010884404872,8546.761710592287
309051244.0,Mudgeeraba - Bonogin,19874.0,20834.270095274802,21638.318855696092,22813.31315656883,24163.23237548316,25358.74085448974
309051245.0,Reedy Creek - Andrews,8902.0,9626.948324858524,10020.320563596037,10490.346177456315,11045.309335376964,11220.965672177608
309061246.0,Carrara,13321.0,13780.290440145902,13951.393335846997,14121.309506255537,14261.159377905336,14343.301692998668
309061247.0,Highland Park,8501.0,8668.950396325716,8683.530142775111,8733.595259490568,8820.536855361435,8945.785089000554
309061248.0,Nerang - Mount Nathan,21599.0,23281.40692112492,24899.255213222725,26446.4356795176,28210.239137770724,30268.817643930455
309061249.0,Pacific Pines - Gaven,18666.0,19218.298586124212,19361.37742276033,19641.90743753867,19888.208927631807,19931.23477440574
309061250.0,Worongary - Tallai,8618.0,9839.94882680805,12316.34856920567,15332.205698558191,18030.381432204464,20679.48515447919
309071251.0,Coomera,20613.0,31403.91162102877,40345.29654884314,48655.10501623842,57047.05152009585,65006.1683755162
309071252.0,Helensvale,19276.0,22351.13976824155,25028.5606588964,27784.76539248406,30962.104217600485,34316.83458809364
309071253.0,Hope Island,14867.0,17942.64166954758,20849.362773528494,23395.592384401054,26245.918078105955,28880.183387835932
309071254.0,Jacobs Well - Alberton,4635.0,5529.595433555001,6252.538681343027,7303.372660374195,8591.468496953297,9156.275356217266
309071256.0,Oxenford - Maudsland,18268.0,20731.62323882655,22428.230170957497,23792.719287147134,24800.011300838254,25347.603145017285
309071552.0,Ormeau (East) - Stapylton,10848.0,12582.953626998187,13866.817883274158,15229.00020164243,16165.919105586698,16650.26713258837
309071553.0,Ormeau (West) - Yatala,12042.0,13604.720966185107,14551.76404597094,14840.349152426048,14895.129907431043,14928.744954737484
309071554.0,Pimpama - North,10061.0,14436.020073856456,16798.586637611046,17862.244206718162,18172.078491644672,18226.357996430394
309071555.0,Pimpama - South,10693.0,12497.365475284343,13723.604753667707,14685.360324908637,15543.879118257102,15818.01154526246
309071556.0,Upper Coomera (South) - Wongawallan,11582.0,12598.740455096175,13088.314608927247,13410.504906996262,13736.834553738741,13828.489432681676
309071557.0,Upper Coomera - North,20671.0,23385.549012770534,25044.738842658615,26082.524779381485,26956.942942617403,28305.77848016291
309071558.0,Willow Vale - Pimpama (West),7118.0,8985.70047771515,9247.484260722684,9647.618405812966,10088.505027144758,10759.087915791531
309081259.0,Clear Island Waters,4426.0,4754.31463507193,4916.967392047352,5009.701307222254,5102.310285789709,5075.512649552629
309081260.0,Merrimac,7282.0,7474.648280157129,7606.429517508668,7902.926814036652,8179.477542006175,8557.682956621553
309081262.0,Varsity Lakes,16940.0,18153.96838530263,19211.36489444327,20376.032901522813,21603.19257994573,23172.50671714564
309081559.0,Robina - East,17133.0,17311.831803080495,17542.273376763398,17873.16307690381,18335.389757826502,18844.827529391343
309081560.0,Robina - West,8874.0,9081.96958150953,9784.736445398985,11179.900646700107,12904.980117616491,16081.867293394913
309091263.0,Ashmore,12558.0,13107.329955644907,13552.004958105721,14092.017390107007,14753.188650840608,15649.0446719997
309091264.0,Molendinar,6519.0,6699.5874177595615,6846.969835148271,7017.301753009075,7218.411189146276,7468.798608617212
309091265.0,Parkwood,8959.0,9039.391679761815,9083.238539179074,9158.47634200815,9272.508093772767,9453.9150845001
309091540.0,Southport - North,18186.0,21977.199717097996,26544.04118165773,30306.924705372796,33877.564334435156,37599.36414279095
309091541.0,Southport - South,19208.0,21327.193932839153,23670.507487767343,25863.664179424824,27905.38805895418,29796.95526316594
309101267.0,Benowa,9981.0,11031.14787976965,11626.833660773926,12258.151174374814,12920.453885383331,13352.200155769882
309101268.0,Bundall,4930.0,5184.277273407347,5659.861490845627,6310.522150974642,6951.1106961371825,7689.474200087119
309101269.0,Main Beach,4022.0,4471.097802116005,5018.8168950232985,5686.249228427643,6379.586913391777,7188.04660959842
309101561.0,Surfers Paradise - North,12388.0,15502.751455733656,19269.68487621065,22615.85321076131,25861.647242794425,29354.66898418582
309101562.0,Surfers Paradise - South,14442.0,17206.363587086988,19926.307123758234,22747.59890140604,25421.674690829535,27780.01030322169
310011271.0,Darra - Sumner,4771.0,4760.327253883142,4862.184639031003,5187.623544059894,5584.240005474724,6035.8843580922385
310011272.0,Durack,8360.0,8560.185516833331,8629.983621956888,8689.08896573627,8778.953394572378,8848.569272391745
310011274.0,Inala - Richlands,20341.0,20707.218501166266,21438.564313411905,23130.314923783568,25381.417271224993,27628.392928008176
310011275.0,Oxley (Qld),8694.0,9111.958497675552,9357.430091272841,9590.787808917756,9965.638360169472,10444.504793004908
310011276.0,Wacol,6394.0,6273.092036385229,6251.6035503414205,6224.267574629199,6197.330281089617,6159.4202775646145
310011563.0,Doolandella,8726.0,9386.68585945266,9832.510652552106,10050.522583578304,10238.645754009018,10333.473530655641
310011564.0,Forest Lake - Ellen Grove,22926.0,23039.354635804662,23347.81235544396,23653.94397108253,24128.789639997696,24292.890654063198
310021277.0,Boonah,12787.0,13493.467546338072,14292.453631417799,15002.957710641129,15662.396350496854,16292.320583487748
310021278.0,Esk,5099.000000000001,5396.0194284206655,5641.995883662164,5870.017462617325,6092.168708996609,6313.000155548232
310021279.0,Lake Manchester - England Creek,0.0,0.0,0.0,0.0,0.0,0.0
310021280.0,Lockyer Valley - East,21618.000000000004,23264.536942895415,25122.42661262581,26999.808466068447,28913.447642970343,30847.371154424953
310021281.0,Lowood,14422.000000000002,15093.084152106894,16333.680656651804,17589.10062388975,18869.21332916978,20162.673362593803
310021282.0,Rosewood,14490.0,16881.048382407178,24445.044948014594,40901.89215880281,58803.42503365617,80188.08467939765
310031283.0,Brassall,12305.0,13421.917940584632,13629.308456650566,13779.849580650236,13957.581900492893,14102.34981271271
310031284.0,Bundamba,9465.0,10011.539847987671,10541.28215929356,11103.417145281968,11800.073329421522,12506.827824161492
310031285.0,Churchill - Yamanto,6919.0,7048.78677634962,6975.289310687399,6890.882960300837,6842.020693212834,6786.85216396086
310031286.0,Ipswich - Central,6827.0,7301.565575562673,9091.468467392619,11565.56647041787,14993.797558155697,18902.24339885761
310031287.0,Ipswich - East,18329.0,19026.827268967707,20731.51986293313,22698.092020537923,25516.252011907738,28426.690096124905
310031288.0,Ipswich - North,4615.0,5951.923788590723,7095.74209531297,7252.238157040687,7354.159841515635,7404.542002798995
310031289.0,Karalee - Barellan Point,6774.0,7882.349547186292,7964.452190004207,7905.949656356708,7841.487426839148,7750.1516359629195
310031290.0,Karana Downs,6115.0,6107.484854036882,6032.712714081917,5957.859026616052,5915.6939957326495,5873.89773326187
310031291.0,Leichhardt - One Mile,8396.0,9211.636202855267,9768.15567997147,10280.793417747413,10799.68748540605,11338.01338012796
310031292.0,North Ipswich - Tivoli,6500.0,7099.728099563168,7611.814204395167,8138.0221095425895,8805.125156814463,9460.773303243774
310031293.0,Raceview,15426.0,16834.236532296778,17393.744313651045,17628.284277691233,17821.21380204089,17987.280849143583
310031294.0,Ripley,13022.0,21107.473751843074,36080.891720702355,63369.3016106465,90470.27494288963,117191.55392774171
310031295.0,Riverview,3116.0,3321.13400691289,3282.362997224468,3229.838526141574,3173.6957063605405,3107.378835634015
310041297.0,Camira - Gailes,9382.0,9695.32018821478,9998.548736567402,10122.619912731536,10207.91274533244,10285.651354520132
310041298.0,Carole Park,7.0,6.825828726404693,6.782549726191992,6.739835594308654,6.72535109851186,6.710372500275654
310041299.0,Collingwood Park - Redbank,11884.0,14310.69791108337,16164.139018073392,17238.184899582004,18420.237863045062,19463.395312782217
310041300.0,Goodna,11066.0,12597.645109826472,13087.352960896755,13533.304796218374,14011.168329036547,14465.907433620141
310041301.0,New Chum,3.0,3.0,3.0,3.0,3.0,3.0
310041302.0,Redbank Plains,24922.0,28590.373522462236,30516.673503137474,31483.528663355944,32954.06526584585,34309.99998752937
310041303.0,Springfield,7443.0,9044.271598217782,10075.08746857448,10582.076281999742,10865.18942308562,10998.649970414912
310041304.0,Springfield Lakes,24031.0,32616.298025731787,43054.16728884559,50958.56256115546,62231.33505552913,73453.48687301473
310041565.0,Augustine Heights - Brookwater,9137.0,9744.28971395586,10672.283254317317,12062.780245063024,13592.960097832256,15117.04398343413
310041566.0,Bellbird Park,9339.0,10465.976428968348,11700.33762936565,13446.4641146846,15248.834038610661,15959.584646771988
311011305.0,Beaudesert,14913.0,16565.40544680576,18551.178572032015,19704.3853318914,20378.618332265538,20668.61189512726
311021306.0,Beenleigh,8558.0,9160.186795342985,9598.626812901954,9984.832261394049,10359.380361514854,10677.917310852583
311021307.0,Eagleby,13813.0,14288.511613241744,14534.200437376208,14769.814816597758,15079.441690520562,15292.52363312079
311021308.0,Edens Landing - Holmview,9695.0,10468.11271265707,11059.193014361128,11272.45471515348,11328.868522245186,11272.824415527322
311021309.0,Mount Warren Park,5807.0,5858.658335363303,5817.062191456002,5737.073135329574,5629.1639650219695,5500.316257482446
311021310.0,Wolffdene - Bahrs Scrub,9132.0,12271.546635772036,17352.38423022016,22643.265219368513,23786.093608143477,24493.39378042267
311031311.0,Boronia Heights - Park Ridge,19553.0,25601.56071677414,32080.575260060054,37844.88941719329,41849.27329843665,44783.1677873455
311031312.0,Browns Plains,8285.0,9148.41294891913,10196.990283676334,10688.27026977765,11043.45491092706,11259.322346246547
311031313.0,Chambers Flat - Logan Reserve,9003.0,15239.099712393867,21428.28844771153,30504.576988418892,34542.900922787085,37213.09648657454
311031314.0,Crestmead,12386.0,12433.580834725954,12507.416675125301,12503.682959987247,12517.120260675549,12512.798623480487
311031315.0,Greenbank Military Camp,0.0,0.0,0.0,0.0,0.0,0.0
311031316.0,Hillcrest,8966.0,9753.797219247124,10503.820134218153,10769.948470307647,10846.305179909283,10852.068418524796
311031317.0,Marsden,16345.0,17251.42729753884,18012.130393700496,18270.50215064686,18412.76436437913,18474.70667384805
311031318.0,Munruben - Park Ridge South,4480.0,4455.494673245217,4384.358073648049,4310.6593000666735,4254.581928766824,4198.247444609838
311031319.0,Regents Park - Heritage Park,16362.0,16835.42369516218,17029.234908627834,17097.26590102694,17175.999148717685,17220.570322829848
311041322.0,Logan Village,8695.0,9119.917127036526,9350.144670056397,9355.04552378091,9317.472548470392,9237.502643148135
311041567.0,Flagstone (East) - Riverbend,6714.0,7710.991273699643,9176.942128021918,11027.635626168274,13285.387513278221,15432.964468800808
311041568.0,Flagstone (West) - New Beith,10186.0,17332.61770231881,26377.93871939621,35781.661452216795,45275.23527364958,54303.220868551034
311041569.0,Greenbank - North Maclean,7721.0,11320.082483632032,14501.931638466958,16523.780566215763,17621.806107056087,18674.736420649602
311041570.0,Jimboomba - Glenlogan,18364.0,21012.70939851811,24165.420023444967,26417.811683664568,28765.493601786588,29597.66369610774
311041571.0,Yarrabilba,10928.0,16356.169483567646,20147.506311566663,22994.27942667088,25809.206250249445,28885.68233761431
311051323.0,Bethania - Waterford,12305.0,12672.604687379091,13199.699627432208,13502.902358882911,13681.992765298646,13741.941107919785
311051324.0,Cornubia - Carbrook,9186.0,9419.121916042757,9578.925819818372,9626.305978167215,9646.19819937576,9638.379230086999
311051325.0,Loganholme - Tanah Merah,11755.0,12183.653944236772,12620.671597171886,12923.816914760839,13109.393903355485,13195.695018552964
311051326.0,Loganlea,11991.0,13246.716369274485,14469.407879930677,15076.2757494779,15657.724150107457,16044.693779091696
311051327.0,Shailer Park,12255.0,12139.431389099815,12059.83228927487,11889.520879379344,11712.162663451842,11510.472012785809
311051328.0,Waterford West,7927.0,8253.353314972122,8454.38682687722,8581.093188125344,8685.120669398688,8759.475892098415
311061329.0,Daisy Hill,6985.0,7200.493663133642,7388.706574982784,7440.316564020028,7484.887977785562,7504.210978749008
311061330.0,Kingston (Qld),10550.0,10823.65017599057,11205.262238938169,11454.851077216525,11615.074838013159,11676.528918800172
311061331.0,Logan Central,6465.0,6563.516898617958,6655.304430249753,6732.056451486131,6809.611026780838,6864.894496169349
311061332.0,Rochedale South - Priestdale,15658.0,15670.595172053097,15845.074583472058,15971.490599805951,16095.51565735323,16165.294666148986
311061333.0,Slacks Creek,10566.0,10747.026451939695,10858.844377591455,10917.420309083425,10961.120383983904,10979.53867016936
311061334.0,Springwood,9968.0,10221.179987688422,10305.927488144318,10406.600103463908,10516.538180631096,10587.96704737818
311061335.0,Underwood,6914.0,7426.455399762794,7834.735988336377,8168.071765478055,8404.163342273,8519.393416448811
311061336.0,Woodridge,13222.0,13780.406921889651,14122.588454962826,14425.193257261719,14666.98955136021,14802.380334615544
312011337.0,Bowen,10014.999999999998,10757.494717533169,11394.308699697674,12051.827479415913,12726.217850104531,13408.541605102217
312011338.0,Broadsound - Nebo,8877.0,8930.090834431337,8966.521177646886,9047.91646981768,9177.751463616702,9351.125415031569
312011339.0,Clermont,3933.0,3995.063984818835,4085.653127507512,4181.270611732131,4281.243174794888,4383.744061737427
312011340.0,Collinsville,3935.9999999999995,3859.2425219054358,3723.273351483377,3584.4120177607642,3444.3585803223145,3303.9186070936885
312011341.0,Moranbah,9616.0,10135.948691770533,10674.569144074965,11248.994258767703,11852.506865359957,12472.955492784191
312021342.0,Andergrove - Beaconsfield,16122.0,17289.652878119825,18372.00180240368,18848.477708230315,19736.786897233047,20127.49355589583
312021343.0,East Mackay,3792.0,3879.537633796159,3916.658523749088,3935.621376769655,3968.5437212879165,4016.809012801533
312021344.0,Eimeo - Rural View,13738.0,15410.868501513216,17589.59313161221,19769.02934541924,21894.501675112122,23433.876502275947
312021345.0,Eungella Hinterland,9.0,9.028577741494829,9.062425504167717,9.116691274715558,9.223278386424564,9.390041198648706
312021346.0,Mackay,4080.0,4462.613037416869,4721.560169641748,4988.10526603366,5252.521991199376,5564.083137167203
312021347.0,Mackay Harbour,620.0,665.0688873545159,780.6496998636126,965.5152918444871,1157.8167283545597,1410.7772468123455
312021348.0,Mount Pleasant - Glenella,11673.0,12500.724023550672,13381.088819079869,14293.520060952735,15117.159390573359,15903.173268825516
312021349.0,North Mackay,6342.0,6639.151909086716,6810.252745591476,7027.755140318621,7237.093868966321,7445.656628474695
312021350.0,Ooralea - Bakers Creek,6009.0,6580.774635555394,7303.313478231487,7987.711627008691,8638.183959799891,9287.932092796147
312021351.0,Pioneer Valley,8993.0,9201.821145912618,9521.121728574559,10057.734733118932,10562.64265340192,11288.477489288778
312021352.0,Sarina,11974.0,12594.94548996569,12968.831495493494,13401.44495023944,13827.214706984687,14527.466527014896
312021353.0,Seaforth - Calen,8245.0,8780.178411404937,8963.767274959973,9197.414668480009,9446.699416285597,9874.117326743779
312021354.0,Shoal Point - Bucasia,6155.0,6655.390694210436,7432.701801673354,8468.371723962038,9411.783571234042,10518.308027084711
312021355.0,Slade Point,3495.0,3513.0392212077077,3453.3953005452468,3411.7511749995624,3364.91291647002,3326.804342303344
312021356.0,South Mackay,6978.0,6887.98202720277,6762.795279122176,6651.081537125083,6558.365434066006,6471.539952184869
312021357.0,Walkerston - Eton,8527.0,8575.356026947678,8631.352582404523,8785.790386869963,8954.603846564281,9288.18535491834
312021358.0,West Mackay,6431.0,6521.331501137767,6546.24891040372,6605.437654788187,6697.137930105594,6867.17946696709
312031359.0,Airlie - Whitsundays,14774.999999999996,16442.246969371245,17917.963442723914,19329.77107558551,20678.367063877635,21969.67813681594
312031360.0,Cape Conway,0.0,0.0,0.0,0.0,0.0,0.0
312031361.0,Proserpine,8934.0,9491.163012731406,10050.46007693927,10629.893463961082,11225.752902485421,11829.702974240252
313011362.0,Beachmere - Sandstone Point,16684.0,17580.52009920006,18097.6161921941,18389.512930037716,18681.13142735427,18937.999139012514
313011363.0,Bribie Island,20820.0,22530.833102903576,23633.609530381436,23822.098665749538,23949.05244177024,24002.75597742674
313021364.0,Burpengary - East,6743.0,10306.111559523953,13199.168158514167,15449.52552709413,17635.059482080404,19785.835073625367
313021366.0,Caboolture - South,24123.0,27726.03742459918,30867.084335943364,33280.35086796415,35427.37432378918,37678.717924106735
313021367.0,Elimbah,4349.0,4641.570290028492,4857.801963054316,4996.2666717825305,5123.080778224557,5201.157750742467
313021368.0,Morayfield - East,11259.0,13629.980985045917,15178.832658816857,15665.896436966723,15911.66313818024,15866.314658207632
313021369.0,Wamuran,4281.0,6461.791579828167,10359.860811279113,14592.581653025863,19939.76242288263,27290.328740418914
313021572.0,Caboolture - East,18118.0,20016.065704438166,22011.14454830896,23873.23161476092,25256.438446911987,26407.737154644656
313021573.0,Caboolture - West,12351.0,14543.225483797747,16720.13114821927,18111.807197031358,19111.997208112272,19789.228926477856
313031370.0,Kilcoy,5864.0,6295.551104442538,6799.554144055115,7308.908756501155,7828.116164881102,8352.81928293306
313031371.0,Woodford - D'Aguilar,9244.0,10812.220801552838,12220.662575633058,12996.426348233059,13558.244659416325,13888.902513682111
313041372.0,Burpengary,16793.0,19651.956030966052,21910.67392587218,23704.796257869264,25659.201497434813,28151.26260826766
313041373.0,Deception Bay,23125.0,24226.20135285998,26229.15095296021,28324.602176746197,30639.257615023234,33110.7374316146
313041374.0,Morayfield,5942.0,9407.558913824512,15150.048696810798,20921.688074240694,27535.01767701773,34654.783580001436
313041375.0,Narangba,21328.0,25300.907520430417,29079.850436563214,31713.489594497005,34079.49976801423,36262.23022595124
313041376.0,Upper Caboolture,3291.0,9501.902468377933,15901.009872624369,22483.23628633852,29967.624486153785,39264.200807315356
313051377.0,Clontarf,8498.0,8754.191077431045,8999.520373198444,9383.273714173783,9781.427399613305,10176.337592300384
313051378.0,Margate - Woody Point,12136.0,13048.058044085887,14706.136207473111,16533.710309908434,18575.75293082459,20973.95534328725
313051379.0,Redcliffe,10567.0,12110.814637113122,14877.267285719794,18219.327030912707,21910.906771783957,25993.632154638057
313051380.0,Rothwell - Kippa-Ring,17702.0,17843.992359678195,17863.58113912744,18114.616832336196,18418.851342780163,18730.70929313227
313051574.0,Moreton Island,314.0,314.00145148570266,312.8918590596908,311.79674879862904,311.4253934819227,311.0413703050127
313051575.0,Scarborough - Newport,15463.0,19029.977155451114,21606.38396179837,23006.71592365577,24059.50276657167,25038.78889112158
314011382.0,Albany Creek,16686.0,17033.60034393971,17353.612945863868,17324.198938113783,17509.092526253593,17505.996748381185
314011383.0,Cashmere,20056.0,21841.82867818271,24635.667848380643,27504.8917121351,30485.196685271523,33432.263618135104
314011384.0,Dayboro,9317.0,9900.36748644313,10216.418146081454,10391.183749452917,10571.123819211438,10698.190725451987
314011385.0,Eatons Hill,7921.0,8152.782676637764,8506.49428567563,8788.553359564572,9030.996652173497,9189.19250798333
314011386.0,The Hills District,24782.0,25155.99511381816,25438.54393606214,25593.75750381679,25860.549181970775,25875.231355565335
314011387.0,Samford Valley,12572.0,12607.503158631238,12523.238239234755,12440.06167120386,12419.834139694309,12398.641800342206
314021389.0,Murrumba Downs - Griffin,23553.0,29037.043750840123,33180.824067336915,36124.81385055626,38868.59273902798,41630.0425040078
314021576.0,Dakabin,5361.0,6457.621655948523,7060.408815354687,7261.570141681328,7350.7070312465785,7384.945595319588
314021577.0,Kallangur,22203.0,24301.090369315145,26738.307465143618,29385.91746317317,31826.767252173297,34077.25140417568
314021578.0,Mango Hill,15221.0,21348.480991222976,25863.954986330198,28956.072185527944,31309.61686021561,32959.32573252442
314021579.0,North Lakes,23494.0,24141.615611290494,24406.157491883463,24591.190340500263,24926.569721014028,25135.305885549617
314031391.0,Bray Park,10425.0,10455.506633633906,10460.302003854282,10431.141707084389,10404.50259589366,10328.925040520933
314031392.0,Lawnton,7189.0,8662.611604322532,10222.697772828928,11902.520968599532,13610.091232272896,15186.172856930902
314031393.0,Petrie,8845.0,9274.615699313741,9867.120522437875,10528.788373231571,11302.69034049208,12165.327200480466
314031394.0,Strathpine - Brendale,13986.0,16206.708099281717,18591.471289116373,21363.272390816343,24246.295681452986,27342.91425273745
315011395.0,Aurukun,1131.0,1183.5206529631798,1183.4512419954867,1183.5471835114024,1183.4471847599452,1180.4533950530881
315011396.0,Cape York,8000.999999999999,8173.715633842858,8280.005560305579,8338.80355039898,8353.81044423472,8316.6441689144
315011397.0,Croydon - Etheridge,992.9999999999999,964.726492817164,932.7319320545469,905.4223450016646,883.1016128164433,863.6358656463094
315011398.0,Kowanyama - Pormpuraaw,1740.0,1759.6511689309448,1783.738405619695,1802.1800711722135,1814.1910609384283,1816.2691240941565
315011399.0,Northern Peninsula,2885.999999999999,2986.1238105950615,3081.689347527501,3156.4428507460075,3210.4304876466745,3239.424975204067
315011400.0,Tablelands,6308.0,6398.99838422892,6549.426624606412,6645.735453150165,6694.264861789436,6692.051143739645
315011401.0,Torres,3533.0,3621.097785832597,3673.964020873796,3712.8700050698326,3736.6381838025354,3738.777401492858
315011402.0,Torres Strait Islands,4300.0,4332.130691434391,4246.189631327756,4150.667542548275,4048.908203447485,3937.111504888143
315011403.0,Weipa,4175.999999999999,4314.484375580059,4541.7850349168275,4748.258334364493,4927.530455073358,5066.751222443848
315021404.0,Carpentaria,5089.999999999999,5182.400903925981,5311.084337313484,5421.920880325559,5510.508056814441,5564.519333734225
315021405.0,Mount Isa,18807.0,18812.81558998539,18863.49845943239,18776.322531191396,18612.191452643405,18448.283603837586
315021406.0,Mount Isa Surrounds,4118.999999999999,4275.865424584041,4307.687585746347,4316.057282014427,4303.401582172145,4265.850495447662
315021407.0,Northern Highlands,3127.9999999999995,3030.464218459008,2861.905519975372,2707.780965815047,2572.4652349880107,2452.4921025569274
315031408.0,Barcaldine - Blackall,4783.0,4689.736802850845,4477.704975723108,4275.005205084302,4088.367547224704,3913.940381009527
315031409.0,Charleville,4009.9999999999995,3925.451687638535,3767.4842540225654,3619.0040899108253,3484.559734925506,3359.6452048708925
315031410.0,Far Central West,2183.9999999999995,2136.5098378216953,2021.9667395342576,1912.6094945659577,1812.1356905931923,1719.3016170593364
315031411.0,Far South West,2751.9999999999995,2668.121305259617,2539.067152603832,2422.8075743073423,2322.2632251771456,2233.4838921689015
315031412.0,Longreach,3692.9999999999995,3606.5185943440265,3407.6235089310308,3218.781632966916,3046.2937175423995,2887.9535013652567
316011413.0,Buderim - North,18165.0,18979.82007374974,19532.338745569512,19867.278749286583,20210.735067098583,20506.333460702233
316011414.0,Buderim - South,17793.0,18797.66910494564,19306.69272774072,19670.769451925742,20144.48240675035,20363.978236468254
316011415.0,Mountain Creek,12133.0,12472.369076742583,12484.552469800732,12483.072690126697,12550.810767444958,12705.268969687297
316011416.0,Sippy Downs,11705.0,12572.069739316663,12994.648251137163,13168.932287412974,13279.530264211782,13357.64556091521
316021417.0,Aroona - Currimundi,10125.0,10072.584541882536,9988.918508112374,9888.959326234752,9815.081218306243,9789.545059903065
316021418.0,Buddina - Minyama,7009.0,7186.2031281788895,7670.416737296389,8544.258184783328,9398.184483512658,10570.796537609469
316021419.0,Caloundra - Kings Beach,7014.0,8313.401076556363,9528.442201894391,10985.537252408569,12630.751130969404,14749.194497704915
316021421.0,Golden Beach - Pelican Waters,13150.0,14970.089045025587,16407.620749823524,17856.277800489504,19286.482459104413,20782.42918659837
316021422.0,Moffat Beach - Battery Hill,8189.0,8436.569130806449,8769.359772840966,9126.901906164603,9463.171506060238,9856.81906043565
316021423.0,Parrearra - Warana,10481.0,12011.602689414853,13339.487809691149,14737.614796018719,16006.939932309655,17550.188968198207
316021424.0,Wurtulla - Birtinya,10784.0,12203.13286661525,12525.6729608448,12996.570776333972,13739.12000116165,15132.342102966486
316021580.0,Caloundra West - Baringa,15969.0,27219.93237112557,39851.59888065843,53188.79028734727,66412.6887751563,78034.35237813921
316021581.0,Meridan Plains - Little Mountain (North),14569.0,15094.998445645742,15255.93996699464,15296.301059083167,15391.09757272263,15417.927711588072
316031425.0,Coolum Beach,16185.0,17106.866637056024,17654.108042294683,18112.650388250022,18651.0624863201,18978.75155294805
316031426.0,Marcoola - Mudjimba,12080.0,12577.30640069639,12618.274339874231,12582.297200974546,12549.202489051431,12526.3670220905
316031427.0,Maroochydore - Kuluin,23652.0,27945.494271177835,31760.553564651476,35289.953606967996,37660.5096865473,38924.6186730158
316031428.0,Mooloolaba - Alexandra Headland,12636.0,13016.334044878698,13559.701418604182,14234.834752540468,14934.834843698805,15686.021688364342
316051434.0,Noosa Heads,5158.999999999998,5728.122988910628,6038.0459918358265,6277.311586658649,6460.917581468124,6600.86594597103
316051435.0,Noosaville,9405.999999999996,9727.162476779347,10206.36346679759,10586.109585467811,10891.202061482041,11138.292534227261
316051437.0,Sunshine Beach,6926.999999999998,7137.706569403645,7278.125446562631,7403.329108573153,7522.562197731231,7635.758669451576
316051438.0,Tewantin,10627.999999999998,10852.721399472313,11040.999369956959,11211.986877171397,11378.49179477595,11539.089371105587
316051543.0,Peregian Beach - Marcus Beach,4153.0,4197.163127961118,4233.790996491232,4254.94768015575,4286.526669031953,4323.273626490362
316051544.0,Peregian Springs,10802.0,11915.435863924597,12250.70078787856,12457.949770675934,12635.624645391157,12840.678176415771
316061439.0,Beerwah,9335.0,10070.06892460973,10780.81637127195,11424.821402211894,11794.897327983053,12112.851122997927
316061440.0,Caloundra Hinterland,9169.0,9659.43966397803,9763.992359166092,9835.679878978252,9902.968887569448,9993.775718461007
316061441.0,Glass House Mountains,6608.0,6955.822102117954,7050.410915509042,7119.502471018667,7279.558623212238,7254.4534569857615
316061442.0,Landsborough,15912.0,24862.59544036665,34444.549446279125,43319.439485140494,51875.42436020143,61381.23743714212
316061443.0,Maroochy Hinterland,6866.0,6929.067732832155,6958.960352359245,6972.966435424375,7001.713152669911,7065.719269096825
316061444.0,Palmwoods,11779.0,13715.67395365435,14762.97141149151,15345.97497574536,15852.153412954947,15823.130688176507
316071545.0,Bli Bli,10861.0,12262.312362085462,12563.597161953641,12749.187795975267,13029.562318600665,13024.325666904908
316071546.0,Diddillibah - Rosemount,4435.0,4591.129768933657,4714.6433120458405,4827.190672082715,4931.132840514723,5006.002639443818
316071547.0,Eumundi - Yandina,12501.0,13096.777496115914,13780.900585318033,14647.264208609437,15659.790471669528,17085.986740614568
316071548.0,Nambour,22821.0,25488.94281473157,27759.57053717887,30113.992677387876,32433.672309051428,34271.416785629495
316081549.0,Noosa Hinterland,24519.999999999996,26172.570609686943,27317.645617158236,28212.279124393208,28920.516698066713,29483.227343230265
